;age;marital;housing;loan;contact;month;day_of_week;duration;campaign;previous;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y;job_admin.;job_blue-collar;job_management;job_other;job_services;job_technician;education_basic.9y;education_high.school;education_other;education_professional.course;education_university.degree
32040;41;1;0;0;0;5;5;103.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32041;31;1;0;0;0;5;5;302.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;1;0;0;0;0;0;0;1
32042;50;0;0;0;0;5;5;103.0;6;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32043;38;0;1;0;0;5;5;75.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32044;41;0;1;0;0;5;5;97.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32045;29;2;1;0;0;5;5;14.0;5;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;0;0;0;1;0
32046;25;1;1;1;0;5;5;137.0;4;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;1;0;0;0
32047;39;0;1;1;0;5;5;19.0;6;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32048;31;0;1;0;0;5;5;144.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;1;0;0;0;0;0;0;0;1
32049;42;0;1;1;0;5;5;158.0;3;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;1;0;0;0;0;1;0;0
32050;47;1;0;1;0;5;5;307.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;0;1;0;0
32051;31;0;0;0;0;5;5;182.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;1;0;0;0;0;0;0;1
32052;38;0;1;0;0;5;5;182.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;1;0;0;0
32053;51;0;0;0;0;5;5;153.0;4;2;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;0;0;1
32054;24;1;1;0;0;5;5;389.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32055;33;0;0;0;0;5;5;290.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;0;0;0;1;0
32056;32;0;1;1;0;5;5;134.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;0;0;0;1;0
32057;35;0;1;1;0;5;5;153.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32058;29;0;0;0;0;5;5;153.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32059;33;1;1;0;0;5;5;295.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32060;36;0;1;0;1;5;5;139.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;1;0;0;0;0;0;0;1
32061;31;1;0;0;0;5;5;182.0;2;2;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32062;31;0;0;0;0;5;5;182.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;1;0;0;0;1;0;0;0;0;0;0;1
32063;33;0;1;1;0;5;5;500.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;0;0;0;1;0
32064;47;0;0;1;0;5;5;168.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;1;0;0;0
32065;37;1;0;1;0;5;5;101.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;1;0;0;0;0;0;0;1
32066;55;2;0;0;0;5;5;56.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;1;0;0;0;0;0;0;1
32067;25;1;0;0;0;5;5;299.0;3;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32068;38;0;1;0;0;5;5;6.0;5;1;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;1;0;0;0
32069;34;0;1;0;0;5;5;159.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;0;0;0;1
32070;44;1;0;0;0;5;5;318.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32071;37;1;0;0;0;5;5;263.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;1;0;0;0;0;0;0;1
32072;33;1;1;0;1;5;5;263.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;1;0;1;0;0;0;0;0;0;1;0;0
32073;53;0;1;0;0;5;5;291.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;1;0;0;0
32074;32;1;0;0;0;5;5;209.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;1;0;0;0;0;0;0;1
32075;49;0;1;0;0;5;5;86.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32076;34;1;1;0;0;5;5;80.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;1;0;0;0
32077;33;0;0;0;0;5;5;52.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32078;39;0;1;0;0;5;5;346.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;0;0;0;1;0
32079;35;0;0;0;0;5;5;346.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;1;0;1;0;0;0;0;0;0;1;0;0
32080;44;2;1;0;0;5;5;47.0;5;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;1;0;0;0;0;0;0;0;1
32081;42;0;0;0;0;5;5;47.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;0;0;0;1;0
32082;36;0;0;0;0;5;5;612.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32083;32;0;1;0;0;5;5;144.0;2;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32084;33;1;1;0;0;5;5;498.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;0;0;0;1
32085;36;0;1;0;0;5;5;232.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32086;51;0;0;0;0;5;5;203.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;1;0;0;0;0;0;0;0;1
32087;31;1;1;0;0;5;5;268.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;1;0;0;0;0;0;0;0;1
32088;37;0;1;0;0;5;5;210.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32089;22;1;0;0;0;5;5;312.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;1;0;0;0;1;0;0;0
32090;33;0;0;0;0;5;5;364.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;1;0;0;0;0;0;0;0;1
32091;32;1;1;0;0;5;5;31.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;0;0;0;0;1
32092;45;1;0;0;0;5;5;561.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;0;0;0;0;1
32093;39;2;0;0;1;5;5;44.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;0;0;0;1
32094;36;0;0;0;0;5;5;212.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32095;36;0;0;1;0;5;5;49.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32096;55;2;0;0;0;5;5;278.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32097;45;1;0;0;0;5;5;278.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;0;0;0;0;1
32098;56;0;0;0;0;5;5;50.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32099;32;0;0;0;0;5;5;402.0;1;2;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;0;0;0;1
32100;35;0;0;0;0;5;5;349.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32101;32;0;0;0;0;5;5;134.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;0;1;0;0;0
32102;28;0;0;1;0;5;5;343.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32103;42;0;1;0;0;5;5;120.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32104;42;0;1;0;1;5;5;128.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32105;31;0;1;0;0;5;5;191.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32106;41;0;1;0;0;5;5;114.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;0;0;0;1
32107;40;1;0;0;0;5;5;239.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32108;29;0;0;0;0;5;5;111.0;4;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32109;33;1;0;1;0;5;5;93.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;1;0;0;0
32110;42;1;1;0;0;5;5;92.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;1;0;0;0
32111;35;0;0;0;0;5;5;43.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32112;37;0;0;0;1;5;5;301.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32113;41;2;1;0;0;5;5;88.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32114;47;1;1;0;0;5;5;87.0;2;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32115;28;1;1;1;0;5;5;108.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;1;0;0;0;0;0;0;1
32116;46;0;0;0;0;5;5;577.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32117;46;0;0;0;0;5;5;175.0;2;1;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;1;0;0;0;0
32118;33;0;0;0;1;5;5;396.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;1;0;0;0
32119;38;0;1;0;0;5;5;98.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32120;49;0;1;0;0;5;5;86.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32121;38;1;0;0;0;5;5;86.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32122;33;1;1;0;0;5;5;39.0;3;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32123;25;1;1;0;0;5;5;80.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;0;0;0;1
32124;57;2;0;0;0;5;5;144.0;4;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;0;1;0;0
32125;34;0;1;0;0;5;5;310.0;2;2;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;1;0;0;0
32126;38;0;0;0;0;5;5;525.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;1;0;0;0;0;0;0;0;1
32127;45;1;1;0;0;5;5;127.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32128;51;0;1;0;0;5;5;99.0;3;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;0;0;1
32129;36;1;1;0;0;5;5;501.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;1;0;0;0;0;1;0;1;0;0;0;0
32130;37;1;1;0;0;5;5;105.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;0;0;0;1
32131;35;0;0;0;0;5;5;414.0;2;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32132;35;0;0;0;0;5;5;318.0;2;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32133;45;1;0;0;0;5;5;445.0;2;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;0;0;0;0;1
32134;32;0;1;0;0;5;5;374.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;0;0;0;1
32135;47;0;1;0;0;5;5;191.0;3;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;1;0;0;0
32136;38;0;1;0;0;5;5;191.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;1;0;0;1;0;0;0;0;0;0;0;1
32137;34;0;0;0;0;5;5;51.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;0;0;0;0;1
32138;40;0;0;0;0;5;5;139.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;0;1;0;0
32139;40;0;1;0;0;5;5;237.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;0;1;0;0
32140;23;1;0;0;0;5;5;145.0;2;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;1;0;0;1;0;0;0;0
32141;38;1;0;0;0;5;5;136.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;1;0;0;0
32142;40;0;0;0;0;5;5;308.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;0;1;0;0
32143;35;1;0;0;0;5;5;308.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;1;0;0;0;0;0;0;1
32144;40;1;1;0;0;5;5;52.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;1;0;0;0;0;0;0;0;1
32145;40;0;0;0;0;5;5;77.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32146;40;1;0;1;0;5;5;217.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;1;0;0;0;0;0;0;0;1
32147;31;1;1;0;0;5;5;197.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;1;0;0;0
32148;35;0;1;0;0;5;5;55.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32149;35;1;1;0;0;5;5;579.0;2;1;-1.8;92.893;-46.2;1.313;5099.1;1;1;0;0;0;0;0;0;1;0;0;0
32150;35;0;0;0;0;5;5;125.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32151;58;1;0;0;0;5;5;90.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;1;0;0;0;0;0;0;0;1
32152;58;1;0;1;0;5;5;131.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;1;0;0;0;0;0;0;0;1
32153;40;0;0;0;0;5;5;171.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32154;35;0;1;0;0;5;5;478.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32155;36;0;1;0;0;5;5;70.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;0;0;0;1
32156;30;0;1;0;0;5;5;424.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32157;32;1;0;0;0;5;5;120.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32158;28;0;1;0;0;5;5;326.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32159;40;0;1;0;0;5;5;326.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;1;0;1;0;0;0;0;0;0;1;0;0
32160;34;1;0;1;0;5;5;398.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;0;0;0;1
32161;28;0;0;1;0;5;5;157.0;4;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32162;24;1;0;0;0;5;5;87.0;3;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;1;0;0;0;0
32163;43;2;0;0;0;5;5;196.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;0;0;1;0
32164;31;0;1;0;0;5;5;164.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32165;28;1;0;0;0;5;5;137.0;3;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32166;34;1;1;0;0;5;5;56.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;1;0;0;0
32167;37;0;0;1;0;5;5;269.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32168;38;0;1;1;0;5;5;159.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;1;0;0;0
32169;27;1;1;0;0;5;5;340.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;1;0;0;0
32170;48;0;0;0;0;5;5;94.0;3;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32171;42;2;0;0;0;5;5;308.0;3;0;-1.8;92.893;-46.2;1.313;5099.1;1;1;0;0;0;0;0;0;0;0;0;1
32172;35;0;1;0;0;5;5;308.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;1;1;0;0;0;0;0;0;0;0;0;1
32173;41;1;1;0;0;5;5;140.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32174;38;1;1;0;0;5;5;132.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;0;0;0;1
32175;41;1;1;0;0;5;5;261.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32176;32;0;0;0;0;5;5;56.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;0;1;0;0;0
32177;43;0;1;0;0;5;5;66.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32178;28;0;1;0;0;5;5;197.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;0;1;0;0;0
32179;43;0;0;0;0;5;5;254.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32180;43;0;0;0;0;5;5;157.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32181;29;1;1;0;0;5;5;468.0;2;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;1;0;0;0;0;0;0;0;1
32182;34;0;0;0;0;5;5;451.0;3;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32183;35;1;0;0;0;5;5;55.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;0;0;0;1
32184;55;0;0;0;0;5;5;9.0;2;2;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32185;26;1;1;1;0;5;5;191.0;2;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32186;49;0;1;0;0;5;5;87.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32187;35;0;0;0;0;5;5;301.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32188;35;1;1;0;0;5;5;301.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;1;1;0;0;0;0;0;0;0;0;0;1
32189;39;0;1;0;1;5;5;101.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;1;0;0;0
32190;54;0;0;0;0;5;5;56.0;5;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;0;0;0;0;1
32191;39;0;0;1;0;5;5;248.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;1;0;0;0
32192;39;0;1;1;0;5;5;273.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;1;0;0;0
32193;37;0;0;0;0;5;5;78.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32194;32;0;0;0;0;5;5;18.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32195;56;0;1;0;0;5;5;18.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32196;37;1;1;0;0;5;5;82.0;2;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;1;0;0;1;0;0;0;0
32197;52;0;1;0;0;5;5;207.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32198;24;1;1;0;0;5;5;53.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32199;35;1;0;0;0;5;5;568.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;1;0;1;0;0;0;0;1;0;0;0;0
32200;37;0;1;1;0;5;5;364.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;0;0;0;1
32201;43;0;0;1;0;5;5;67.0;3;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32202;34;0;0;0;0;5;5;131.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;1;0;0;0
32203;38;0;0;0;0;5;5;186.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;0;0;0;0;1
32204;41;0;0;0;0;5;5;212.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32205;42;0;0;0;0;5;5;306.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;0;1;0;0
32206;41;0;1;1;0;5;5;198.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32207;57;0;1;0;0;5;5;129.0;2;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;1;0;0;0;0;1;0;0;0
32208;44;1;1;0;0;5;5;161.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32209;28;0;1;0;0;5;5;579.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;1;0;0;0
32210;41;0;0;0;0;5;5;491.0;1;2;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32211;33;0;1;0;0;5;5;176.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;1;0;0;0
32212;27;1;1;0;0;5;5;176.0;2;0;-1.8;92.893;-46.2;1.313;5099.1;1;1;0;0;0;0;0;0;1;0;0;0
32213;33;0;1;1;0;5;5;99.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32214;44;0;1;0;0;5;5;69.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;1;0;0;0;0;0;0;0;1
32215;33;1;1;0;0;5;5;392.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32216;37;0;1;0;0;5;5;142.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;1;0;0;0
32217;33;0;0;0;0;5;5;428.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32218;32;0;0;0;0;5;5;209.0;2;1;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;0;0;0;1
32219;33;0;1;0;0;5;5;209.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;1;0;1;0;0;0;0;1;0;0;0;0
32220;33;0;0;0;0;5;5;209.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;1;0;1;0;0;0;0;1;0;0;0;0
32221;38;1;1;0;0;5;5;81.0;3;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;1;0;0;0
32222;33;0;1;0;0;5;5;81.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;1;0;1;0;0;0;0;1;0;0;0;0
32223;37;0;0;0;0;5;5;171.0;1;2;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;1;0;0;0
32224;34;1;1;0;0;5;5;291.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;1;0;0;0
32225;33;1;1;0;0;5;5;435.0;2;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;0;1;0;0;0
32226;45;1;0;0;0;5;5;272.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;0;0;0;0;1
32227;52;0;1;0;0;5;5;121.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;1;0;0;1;0;0;0
32228;42;2;1;0;0;5;5;243.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;1;0;0;0;0;0;0;0;0;0;1
32229;29;0;1;0;0;5;5;164.0;1;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
32230;45;0;0;0;0;5;5;144.0;3;0;-1.8;92.893;-46.2;1.313;5099.1;0;0;0;0;0;0;1;1;0;0;0;0
32231;33;0;0;0;0;5;5;339.0;1;1;-1.8;92.893;-46.2;1.313;5099.1;0;0;1;0;0;0;0;1;0;0;0;0
